x;y;z;rho_r;rho_b;psi
61;52;49;0.298764;0.354985;-0.0859982
62;52;49;0.648507;0.178021;0.569231
63;52;49;0.910249;0.0456681;0.904452
64;52;49;0.986514;0.00689206;0.986124
36;53;49;0.989736;0.0052555;0.989436
37;53;49;0.930676;0.035313;0.926887
38;53;49;0.706137;0.149096;0.651332
39;53;49;0.35733;0.325458;0.0466791
40;53;49;0.116335;0.447698;-0.58749
41;53;49;0.0242847;0.494744;-0.906422
42;53;49;0.00354275;0.505362;-0.986077
43;53;49;0.000456753;0.506884;-0.998199
44;53;49;5.98721e-05;0.507071;-0.999764
45;53;49;8.39788e-06;0.507097;-0.999967
46;53;49;1.30388e-06;0.507094;-0.999995
47;53;49;2.34423e-07;0.507098;-0.999999
48;53;49;5.19436e-08;0.507099;-1
49;53;49;1.65599e-08;0.507099;-1
50;53;49;1.0879e-08;0.507096;-1
51;53;49;1.90043e-08;0.507098;-1
52;53;49;6.42992e-08;0.507095;-1
53;53;49;2.97815e-07;0.507092;-0.999999
54;53;49;1.64734e-06;0.507089;-0.999994
55;53;49;1.03842e-05;0.507092;-0.999959
56;53;49;7.20879e-05;0.507061;-0.999716
57;53;49;0.000535881;0.506854;-0.997888
58;53;49;0.00404983;0.505124;-0.984093
59;53;49;0.0268974;0.493403;-0.896608
60;53;49;0.124837;0.443356;-0.560583
61;53;49;0.373563;0.317228;0.0815513
62;53;49;0.721274;0.141416;0.672151
63;53;49;0.935884;0.0326445;0.932589
37;54;49;0.956571;0.0221658;0.954705
38;54;49;0.792337;0.105476;0.765037
39;54;49;0.465006;0.271103;0.263416
40;54;49;0.17987;0.415155;-0.395421
41;54;49;0.0464948;0.483243;-0.824461
42;54;49;0.00843492;0.502942;-0.967011
43;54;49;0.0012769;0.506502;-0.994971
44;54;49;0.000192785;0.506996;-0.99924
45;54;49;3.15155e-05;0.507085;-0.999876
46;54;49;5.796e-06;0.507099;-0.999977
47;54;49;1.25938e-06;0.507097;-0.999995
48;54;49;3.50797e-07;0.507098;-0.999999
49;54;49;1.45965e-07;0.507102;-0.999999
50;54;49;1.10755e-07;0.5071;-1
51;54;49;1.66825e-07;0.507098;-0.999999
52;54;49;4.39553e-07;0.507091;-0.999998
53;54;49;1.64734e-06;0.507089;-0.999994
54;54;49;7.62258e-06;0.507089;-0.99997
55;54;49;4.0709e-05;0.507067;-0.999839
56;54;49;0.000241947;0.506963;-0.999046
57;54;49;0.00155093;0.506371;-0.993893
58;54;49;0.00985869;0.502207;-0.961494
59;54;49;0.0520792;0.480375;-0.804381
60;54;49;0.194002;0.40792;-0.355393
61;54;49;0.486233;0.260311;0.302623
62;54;49;0.806934;0.0980396;0.783332
63;54;49;0.960496;0.020142;0.958921
37;55;49;0.976601;0.0119969;0.975729
38;55;49;0.87498;0.0636748;0.864328
39;55;49;0.605909;0.199743;0.504145
40;55;49;0.287665;0.360433;-0.11228
41;55;49;0.0943655;0.458644;-0.65872
42;55;49;0.0223159;0.495735;-0.913847
43;55;49;0.00421819;0.505108;-0.983436
44;55;49;0.000749844;0.506769;-0.997045
45;55;49;0.000142434;0.507026;-0.999438
46;55;49;3.08147e-05;0.507091;-0.999878
47;55;49;8.02611e-06;0.507106;-0.999968
48;55;49;2.74257e-06;0.507103;-0.999989
49;55;49;1.38112e-06;0.507104;-0.999995
50;55;49;1.13009e-06;0.507103;-0.999996
51;55;49;1.54495e-06;0.5071;-0.999994
52;55;49;3.35714e-06;0.507095;-0.999987
53;55;49;1.03842e-05;0.507092;-0.999959
54;55;49;4.0709e-05;0.507067;-0.999839
55;55;49;0.00018713;0.50698;-0.999262
56;55;49;0.000963021;0.506648;-0.996206
57;55;49;0.00522158;0.504573;-0.979515
58;55;49;0.0263365;0.493626;-0.898698
59;55;49;0.106106;0.452621;-0.620187
60;55;49;0.310371;0.348946;-0.058508
61;55;49;0.630559;0.187214;0.542137
62;55;49;0.886746;0.0576701;0.877871
63;55;49;0.979128;0.0106901;0.9784
37;56;49;0.9891;0.00561645;0.988707
38;56;49;0.937204;0.0320941;0.933779
39;56;49;0.756988;0.12346;0.719551
40;56;49;0.450311;0.278334;0.236024
41;56;49;0.190475;0.409755;-0.365326
42;56;49;0.0597658;0.476376;-0.777052
43;56;49;0.0148929;0.499518;-0.942097
44;56;49;0.00329638;0.505573;-0.987044
45;56;49;0.000739368;0.506782;-0.997086
46;56;49;0.000187047;0.50701;-0.999262
47;56;49;5.75424e-05;0.507086;-0.999773
48;56;49;2.3219e-05;0.507104;-0.999908
49;56;49;1.3292e-05;0.507104;-0.999948
50;56;49;1.13345e-05;0.507104;-0.999955
51;56;49;1.45385e-05;0.5071;-0.999943
52;56;49;2.74673e-05;0.507092;-0.999892
53;56;49;7.20879e-05;0.507061;-0.999716
54;56;49;0.000241947;0.506963;-0.999046
55;56;49;0.000963021;0.506648;-0.996206
56;56;49;0.00422296;0.505095;-0.983417
57;56;49;0.0183417;0.497676;-0.928911
58;56;49;0.0700879;0.471036;-0.740954
59;56;49;0.212851;0.398319;-0.303463
60;56;49;0.481656;0.262419;0.294643
61;56;49;0.779897;0.11182;0.749202
62;56;49;0.944809;0.0282082;0.942019
38;57;49;0.973678;0.0134929;0.972663
39;57;49;0.880314;0.0609974;0.870399
40;57;49;0.650252;0.177473;0.571178
41;57;49;0.358575;0.324756;0.0494917
42;57;49;0.149929;0.430246;-0.483159
43;57;49;0.0505386;0.481149;-0.809894
44;57;49;0.0147622;0.499597;-0.942599
45;57;49;0.00413654;0.505163;-0.983756
46;57;49;0.00124185;0.506543;-0.995109
47;57;49;0.000444343;0.50691;-0.998248
48;57;49;0.000204862;0.507034;-0.999192
49;57;49;0.000128198;0.507055;-0.999494
50;57;49;0.000112021;0.507058;-0.999558
51;57;49;0.000137532;0.507048;-0.999458
52;57;49;0.000234347;0.507013;-0.999076
53;57;49;0.000535881;0.506854;-0.997888
54;57;49;0.00155093;0.506371;-0.993893
55;57;49;0.00522158;0.504573;-0.979515
56;57;49;0.0183417;0.497676;-0.928911
57;57;49;0.060592;0.475908;-0.774121
58;57;49;0.172267;0.41888;-0.417178
59;57;49;0.393629;0.307005;0.123637
60;57;49;0.683237;0.160731;0.619107
61;57;49;0.89595;0.0530528;0.888192
62;57;49;0.97757;0.0115054;0.976735
39;58;49;0.953428;0.0238428;0.951205
40;58;49;0.829816;0.0865976;0.811008
41;58;49;0.589919;0.207809;0.478998
42;58;49;0.328525;0.339836;-0.0169226
43;58;49;0.149172;0.430629;-0.485439
44;58;49;0.059057;0.476756;-0.779561
45;58;49;0.0219071;0.495967;-0.915396
46;58;49;0.00826191;0.503062;-0.967684
47;58;49;0.00349031;0.505411;-0.986283
48;58;49;0.00181063;0.506231;-0.992872
49;58;49;0.00121613;0.506531;-0.99521
50;58;49;0.00108271;0.506613;-0.995735
51;58;49;0.00128382;0.506491;-0.994943
52;58;49;0.00201154;0.50613;-0.992083
53;58;49;0.00404983;0.505124;-0.984093
54;58;49;0.00985869;0.502207;-0.961494
55;58;49;0.0263365;0.493626;-0.898698
56;58;49;0.0700879;0.471036;-0.740954
57;58;49;0.172267;0.41888;-0.417178
58;58;49;0.365555;0.321204;0.0645806
59;58;49;0.629255;0.187958;0.540002
60;58;49;0.85331;0.074679;0.839052
61;58;49;0.961097;0.0199308;0.959367
39;59;49;0.985329;0.00756993;0.984752
40;59;49;0.938442;0.0314744;0.935099
41;59;49;0.80925;0.0970161;0.785899
42;59;49;0.588574;0.208466;0.476899
43;59;49;0.356284;0.325888;0.0445579
44;59;49;0.188392;0.410797;-0.371178
45;59;49;0.0930794;0.459325;-0.663003
46;59;49;0.0459196;0.483548;-0.826544
47;59;49;0.0241784;0.494824;-0.906827
48;59;49;0.0145557;0.499817;-0.943404
49;59;49;0.0105867;0.501812;-0.958678
50;59;49;0.00961271;0.502247;-0.96244
51;59;49;0.0110176;0.501598;-0.957014
52;59;49;0.0157172;0.499219;-0.938955
53;59;49;0.0268974;0.493403;-0.896608
54;59;49;0.0520792;0.480375;-0.804381
55;59;49;0.106106;0.452621;-0.620187
56;59;49;0.212851;0.398319;-0.303463
57;59;49;0.393629;0.307005;0.123637
58;59;49;0.629255;0.187958;0.540002
59;59;49;0.836694;0.0830955;0.819316
60;59;49;0.949337;0.0259331;0.946819
61;59;49;0.988177;0.00613368;0.987662
40;60;49;0.982831;0.00883295;0.982186
41;60;49;0.938032;0.0316731;0.934675
42;60;49;0.82815;0.0874097;0.809057
43;60;49;0.647066;0.179028;0.566568
44;60;49;0.446799;0.280074;0.229374
45;60;49;0.285142;0.36166;-0.118303
46;60;49;0.178816;0.415702;-0.39845
47;60;49;0.116499;0.447615;-0.586967
48;60;49;0.0826414;0.464784;-0.698072
49;60;49;0.0665906;0.473125;-0.753238
50;60;49;0.0622974;0.475321;-0.768247
51;60;49;0.0683371;0.472239;-0.747169
52;60;49;0.0868272;0.462616;-0.683945
53;60;49;0.124837;0.443356;-0.560583
54;60;49;0.194002;0.40792;-0.355393
55;60;49;0.310371;0.348946;-0.058508
56;60;49;0.481656;0.262419;0.294643
57;60;49;0.683237;0.160731;0.619107
58;60;49;0.85331;0.074679;0.839052
59;60;49;0.949337;0.0259331;0.946819
60;60;49;0.986378;0.00706047;0.985786
41;61;49;0.985098;0.00767208;0.984544
42;61;49;0.952606;0.0242349;0.950381
43;61;49;0.878371;0.0619416;0.868253
44;61;49;0.754082;0.12486;0.715886
45;61;49;0.603322;0.200997;0.500205
46;61;49;0.464031;0.271532;0.261703
47;61;49;0.358505;0.32485;0.0492489
48;61;49;0.289929;0.359426;-0.107024
49;61;49;0.253053;0.377985;-0.197978
50;61;49;0.242752;0.383326;-0.22453
51;61;49;0.257009;0.375942;-0.187901
52;61;49;0.298764;0.354985;-0.0859982
53;61;49;0.373563;0.317228;0.0815513
54;61;49;0.486233;0.260311;0.302623
55;61;49;0.630559;0.187214;0.542137
56;61;49;0.779897;0.11182;0.749202
57;61;49;0.89595;0.0530528;0.888192
58;61;49;0.961097;0.0199308;0.959367
59;61;49;0.988177;0.00613368;0.987662
43;62;49;0.973114;0.0137497;0.972135
44;62;49;0.93624;0.0325448;0.932813
45;62;49;0.873996;0.0641189;0.863303
46;62;49;0.79233;0.105435;0.765117
47;62;49;0.70815;0.148032;0.654205
48;62;49;0.639186;0.182743;0.555331
49;62;49;0.596168;0.204566;0.489054
50;62;49;0.583117;0.211156;0.468303
51;62;49;0.60089;0.202185;0.496472
52;62;49;0.648507;0.178021;0.569231
53;62;49;0.721274;0.141416;0.672151
54;62;49;0.806934;0.0980396;0.783332
55;62;49;0.886746;0.0576701;0.877871
56;62;49;0.944809;0.0282082;0.942019
57;62;49;0.97757;0.0115054;0.976735
44;63;49;0.98893;0.00567863;0.988581
45;63;49;0.976491;0.0120245;0.975672
46;63;49;0.956839;0.0220008;0.955047
47;63;49;0.931823;0.0347074;0.928181
48;63;49;0.906776;0.0474295;0.900589
49;63;49;0.888549;0.0566517;0.880128
50;63;49;0.882497;0.0596794;0.873316
51;63;49;0.890534;0.0556451;0.882379
52;63;49;0.910249;0.0456681;0.904452
53;63;49;0.935884;0.0326445;0.932589
54;63;49;0.960496;0.020142;0.958921
55;63;49;0.979128;0.0106901;0.9784
47;64;49;0.989989;0.00511212;0.989725
48;64;49;0.986004;0.0071547;0.985592
49;64;49;0.982916;0.00872122;0.98241
50;64;49;0.981863;0.00926126;0.981312
51;64;49;0.983217;0.00856531;0.982727
52;64;49;0.986514;0.00689206;0.986124
47;36;50;0.989012;0.00562178;0.988696
48;36;50;0.984414;0.00795882;0.98396
49;36;50;0.98081;0.00980334;0.980208
50;36;50;0.979414;0.0105077;0.978771
51;36;50;0.980797;0.00981273;0.980189
52;36;50;0.98439;0.00797619;0.983925
53;36;50;0.988981;0.00564366;0.988652
44;37;50;0.988438;0.00595593;0.988021
45;37;50;0.975044;0.0127677;0.974149
46;37;50;0.953698;0.0236284;0.951647
47;37;50;0.926152;0.037638;0.921896
48;37;50;0.898129;0.0518077;0.890924
49;37;50;0.877273;0.0623362;0.867315
50;37;50;0.869562;0.0662288;0.858454
51;37;50;0.877171;0.0623927;0.867188
52;37;50;0.897922;0.0519206;0.890675
53;37;50;0.925865;0.0377965;0.921557
54;37;50;0.953385;0.0237981;0.951293
55;37;50;0.974782;0.012911;0.973856
56;37;50;0.988257;0.00605221;0.987826
42;38;50;0.990252;0.0050433;0.989866
43;38;50;0.972298;0.0141918;0.971228
44;38;50;0.933743;0.0338625;0.930008
45;38;50;0.868165;0.0670848;0.856542
46;38;50;0.78195;0.11078;0.751817
47;38;50;0.692841;0.155699;0.633019
48;38;50;0.619795;0.192647;0.525759
49;38;50;0.573457;0.216063;0.452673
50;38;50;0.557729;0.224097;0.426734
51;38;50;0.573214;0.216195;0.45226
52;38;50;0.619217;0.192953;0.524846
53;38;50;0.691826;0.156231;0.631556
54;38;50;0.780546;0.111516;0.749982
55;38;50;0.866672;0.0678548;0.854783
56;38;50;0.932558;0.0344747;0.9287
57;38;50;0.971586;0.0145569;0.970477
58;38;50;0.98992;0.005212;0.989525
41;39;50;0.984836;0.00782433;0.984236
42;39;50;0.951532;0.0247956;0.949206
43;39;50;0.875291;0.0635674;0.864586
44;39;50;0.747468;0.128213;0.707171
45;39;50;0.59288;0.206383;0.483567
46;39;50;0.450484;0.278268;0.236317
47;39;50;0.343378;0.332607;0.0159336
48;39;50;0.273645;0.367488;-0.146371
49;39;50;0.235984;0.386775;-0.242135
50;39;50;0.224057;0.392868;-0.273633
51;39;50;0.235774;0.386887;-0.24269
52;39;50;0.27307;0.367788;-0.1478
53;39;50;0.342111;0.333257;0.0131105
54;39;50;0.448137;0.279484;0.231788
55;39;50;0.589344;0.208196;0.477904
56;39;50;0.743473;0.130265;0.701822
57;39;50;0.872111;0.0651968;0.860885
58;39;50;0.949764;0.0256913;0.947325
59;39;50;0.984115;0.00817972;0.983514
40;40;50;0.982428;0.0090441;0.981756
41;40;50;0.93665;0.03239;0.93315
42;40;50;0.824701;0.0892227;0.804748
43;40;50;0.640957;0.182114;0.557476
44;40;50;0.438849;0.284183;0.213914
45;40;50;0.276582;0.365887;-0.139002
46;40;50;0.170778;0.419872;-0.421728
47;40;50;0.109032;0.45131;-0.610837
48;40;50;0.0758262;0.468368;-0.721327
49;40;50;0.0598391;0.476577;-0.776893
50;40;50;0.0551257;0.479044;-0.793602
51;40;50;0.0597439;0.476626;-0.777229
52;40;50;0.0755321;0.46852;-0.722335
53;40;50;0.108265;0.451696;-0.613313
54;40;50;0.169;0.420786;-0.42691
55;40;50;0.273006;0.367743;-0.147853
56;40;50;0.432961;0.28719;0.202418
57;40;50;0.633828;0.185717;0.54678
58;40;50;0.818989;0.0921267;0.797772
59;40;50;0.933759;0.0338588;0.930016
60;40;50;0.981417;0.0095366;0.980753
39;41;50;0.984836;0.00782433;0.984236
40;41;50;0.93665;0.03239;0.93315
41;41;50;0.805019;0.0991984;0.780587
42;41;50;0.582308;0.211584;0.466971
43;41;50;0.349928;0.329154;0.030592
44;41;50;0.183078;0.413431;-0.386169
45;41;50;0.0891784;0.461359;-0.676031
46;41;50;0.0430886;0.484957;-0.8368
47;41;50;0.0221318;0.495963;-0.914565
48;41;50;0.0129258;0.50061;-0.94966
49;41;50;0.00913849;0.502481;-0.964276
50;41;50;0.00810426;0.503;-0.968287
51;41;50;0.00911346;0.50249;-0.964373
52;41;50;0.0128363;0.500648;-0.950003
53;41;50;0.0218537;0.496104;-0.915616
54;41;50;0.0422922;0.48537;-0.8397
55;41;50;0.0871329;0.462421;-0.682896
56;41;50;0.178602;0.415722;-0.398975
57;41;50;0.342087;0.333082;0.0133368
58;41;50;0.57264;0.216458;0.451378
59;41;50;0.797653;0.10292;0.771434
60;41;50;0.933419;0.0340207;0.929669
61;41;50;0.983917;0.00826562;0.983339
38;42;50;0.990252;0.0050433;0.989866
39;42;50;0.951532;0.0247956;0.949206
40;42;50;0.824701;0.0892227;0.804748
41;42;50;0.582308;0.211584;0.466971
42;42;50;0.321789;0.343167;-0.0321496
43;42;50;0.144871;0.432762;-0.498399
44;42;50;0.0567556;0.477963;-0.787718
45;42;50;0.0207157;0.496539;-0.919901
46;42;50;0.00765316;0.503366;-0.970047
47;42;50;0.00314314;0.505553;-0.987642
48;42;50;0.00157912;0.506318;-0.993782
49;42;50;0.00102545;0.506624;-0.99596
50;42;50;0.00088429;0.506702;-0.996516
51;42;50;0.00102128;0.506626;-0.995976
52;42;50;0.0015621;0.506324;-0.993849
53;42;50;0.00307879;0.505583;-0.987895
54;42;50;0.00742068;0.503488;-0.970951
55;42;50;0.0199482;0.496933;-0.922813
56;42;50;0.054582;0.479108;-0.795454
57;42;50;0.139778;0.435371;-0.513942
58;42;50;0.312686;0.347665;-0.0529711
59;42;50;0.571678;0.21692;0.449859
60;42;50;0.81772;0.0927381;0.796283
61;42;50;0.949112;0.0259947;0.946683
62;42;50;0.989726;0.0052899;0.989367
38;43;50;0.972298;0.0141918;0.971228
39;43;50;0.875291;0.0635674;0.864586
40;43;50;0.640957;0.182114;0.557476
41;43;50;0.349928;0.329154;0.030592
42;43;50;0.144871;0.432762;-0.498399
43;43;50;0.0483905;0.482234;-0.817609
44;43;50;0.013997;0.5;-0.945537
45;43;50;0.00387124;0.505241;-0.984792
46;43;50;0.0011418;0.506587;-0.995502
47;43;50;0.000397379;0.506908;-0.998433
48;43;50;0.00017683;0.507031;-0.999303
49;43;50;0.000106184;0.507049;-0.999581
50;43;50;8.91492e-05;0.50706;-0.999648
51;43;50;0.000105576;0.507049;-0.999584
52;43;50;0.000174052;0.507034;-0.999314
53;43;50;0.000385457;0.506918;-0.99848
54;43;50;0.00109107;0.506616;-0.995702
55;43;50;0.00366453;0.505358;-0.985602
56;43;50;0.0132394;0.500421;-0.948451
57;43;50;0.0460572;0.483472;-0.826045
58;43;50;0.139325;0.435598;-0.515327
59;43;50;0.340622;0.333789;0.0101318
60;43;50;0.63168;0.186741;0.543655
61;43;50;0.870759;0.0658344;0.859417
62;43;50;0.971197;0.0147237;0.970132
37;44;50;0.988438;0.00595593;0.988021
38;44;50;0.933743;0.0338625;0.930008
39;44;50;0.747468;0.128213;0.707171
40;44;50;0.438849;0.284183;0.213914
41;44;50;0.183078;0.413431;-0.386169
42;44;50;0.0567556;0.477963;-0.787718
43;44;50;0.013997;0.5;-0.945537
44;44;50;0.00307223;0.505656;-0.987922
45;44;50;0.000682821;0.506789;-0.997309
46;44;50;0.000170111;0.506994;-0.999329
47;44;50;5.10375e-05;0.507067;-0.999799
48;44;50;1.98145e-05;0.50709;-0.999922
49;44;50;1.07992e-05;0.507095;-0.999957
50;44;50;8.74985e-06;0.507102;-0.999965
51;44;50;1.07122e-05;0.507096;-0.999958
52;44;50;1.93595e-05;0.507094;-0.999924
53;44;50;4.88536e-05;0.507077;-0.999807
54;44;50;0.00015989;0.507012;-0.999369
55;44;50;0.000635579;0.50683;-0.997495
56;44;50;0.0028623;0.505785;-0.988745
57;44;50;0.0131723;0.500466;-0.94871
58;44;50;0.0542091;0.479312;-0.796787
59;44;50;0.177482;0.416281;-0.402179
60;44;50;0.431031;0.288111;0.198737
61;44;50;0.741905;0.130991;0.69987
62;44;50;0.9321;0.034663;0.928291
63;44;50;0.988192;0.00605938;0.987811
37;45;50;0.975044;0.0127677;0.974149
38;45;50;0.868165;0.0670848;0.856542
39;45;50;0.59288;0.206383;0.483567
40;45;50;0.276582;0.365887;-0.139002
41;45;50;0.0891784;0.461359;-0.676031
42;45;50;0.0207157;0.496539;-0.919901
43;45;50;0.00387124;0.505241;-0.984792
44;45;50;0.000682821;0.506789;-0.997309
45;45;50;0.000128478;0.507014;-0.999493
46;45;50;2.74221e-05;0.507073;-0.999892
47;45;50;6.97617e-06;0.507099;-0.999972
48;45;50;2.28995e-06;0.507092;-0.999991
49;45;50;1.08999e-06;0.507096;-0.999996
50;45;50;8.36957e-07;0.507097;-0.999997
51;45;50;1.07661e-06;0.507099;-0.999996
52;45;50;2.21001e-06;0.507097;-0.999991
53;45;50;6.55178e-06;0.507108;-0.999974
54;45;50;2.52758e-05;0.507088;-0.9999
55;45;50;0.000117806;0.507036;-0.999535
56;45;50;0.000630414;0.506841;-0.997515
57;45;50;0.00362663;0.505394;-0.985751
58;45;50;0.0197727;0.497044;-0.923483
59;45;50;0.0866371;0.462687;-0.684568
60;45;50;0.272213;0.368126;-0.149784
61;45;50;0.58879;0.208398;0.477168
62;45;50;0.866787;0.067744;0.85502
63;45;50;0.974945;0.012803;0.974076
37;46;50;0.953698;0.0236284;0.951647
38;46;50;0.78195;0.11078;0.751817
39;46;50;0.450484;0.278268;0.236317
40;46;50;0.170778;0.419872;-0.421728
41;46;50;0.0430886;0.484957;-0.8368
42;46;50;0.00765316;0.503366;-0.970047
43;46;50;0.0011418;0.506587;-0.995502
44;46;50;0.000170111;0.506994;-0.999329
45;46;50;2.74221e-05;0.507073;-0.999892
46;46;50;4.95079e-06;0.507096;-0.99998
47;46;50;1.04679e-06;0.507091;-0.999996
48;46;50;2.79763e-07;0.507089;-0.999999
49;46;50;1.09545e-07;0.507095;-1
50;46;50;7.70056e-08;0.507093;-1
51;46;50;1.07178e-07;0.507097;-1
52;46;50;2.64214e-07;0.507095;-0.999999
53;46;50;9.58248e-07;0.507099;-0.999996
54;46;50;4.47483e-06;0.507109;-0.999982
55;46;50;2.49257e-05;0.507093;-0.999902
56;46;50;0.000157261;0.507024;-0.99938
57;46;50;0.00107768;0.50664;-0.995755
58;46;50;0.00737641;0.503532;-0.971124
59;46;50;0.0422773;0.485396;-0.839759
60;46;50;0.169434;0.420557;-0.425639
61;46;50;0.449562;0.278729;0.234567
62;46;50;0.782316;0.110564;0.752343
63;46;50;0.954183;0.023362;0.952203
36;47;50;0.989012;0.00562178;0.988696
37;47;50;0.926152;0.037638;0.921896
38;47;50;0.692841;0.155699;0.633019
39;47;50;0.343378;0.332607;0.0159336
40;47;50;0.109032;0.45131;-0.610837
41;47;50;0.0221318;0.495963;-0.914565
42;47;50;0.00314314;0.505553;-0.987642
43;47;50;0.000397379;0.506908;-0.998433
44;47;50;5.10375e-05;0.507067;-0.999799
45;47;50;6.97617e-06;0.507099;-0.999972
46;47;50;1.04679e-06;0.507091;-0.999996
47;47;50;1.80219e-07;0.507088;-0.999999
48;47;50;3.78165e-08;0.507091;-1
49;47;50;1.12529e-08;0.507093;-1
50;47;50;6.76257e-09;0.507092;-1
51;47;50;1.07566e-08;0.507096;-1
52;47;50;3.44618e-08;0.507096;-1
53;47;50;1.60518e-07;0.507096;-0.999999
54;47;50;9.3772e-07;0.507101;-0.999996
55;47;50;6.39218e-06;0.507114;-0.999975
56;47;50;4.80604e-05;0.507087;-0.99981
57;47;50;0.000383646;0.506935;-0.998488
58;47;50;0.00309537;0.505596;-0.98783
59;47;50;0.0221062;0.495986;-0.914663
60;47;50;0.109628;0.451003;-0.608911
61;47;50;0.345638;0.331456;0.0209456
62;47;50;0.696159;0.153994;0.637726
63;47;50;0.927866;0.0367522;0.923799
64;47;50;0.989383;0.00542725;0.989089
36;48;50;0.984414;0.00795882;0.98396
37;48;50;0.898129;0.0518077;0.890924
38;48;50;0.619795;0.192647;0.525759
39;48;50;0.273645;0.367488;-0.146371
40;48;50;0.0758262;0.468368;-0.721327
41;48;50;0.0129258;0.50061;-0.94966
42;48;50;0.00157912;0.506318;-0.993782
43;48;50;0.00017683;0.507031;-0.999303
44;48;50;1.98145e-05;0.50709;-0.999922
45;48;50;2.28995e-06;0.507092;-0.999991
46;48;50;2.79763e-07;0.507089;-0.999999
47;48;50;3.78165e-08;0.507091;-1
48;48;50;5.97401e-09;0.507089;-1
49;48;50;1.23316e-09;0.50709;-1
50;48;50;5.50976e-10;0.507088;-1
51;48;50;1.11793e-09;0.507091;-1
52;48;50;5.21798e-09;0.507092;-1
53;48;50;3.35147e-08;0.507097;-1
54;48;50;2.57361e-07;0.507098;-0.999999
55;48;50;2.18684e-06;0.507103;-0.999991
56;48;50;1.94775e-05;0.507104;-0.999923
57;48;50;0.000177425;0.507047;-0.9993
58;48;50;0.00160543;0.506318;-0.993678
59;48;50;0.013231;0.500465;-0.948487
60;48;50;0.077543;0.467502;-0.715462
61;48;50;0.278406;0.365043;-0.134645
62;48;50;0.626415;0.189279;0.535906
63;48;50;0.901568;0.0500565;0.894798
64;48;50;0.985114;0.00759364;0.984701
36;49;50;0.98081;0.00980334;0.980208
37;49;50;0.877273;0.0623362;0.867315
38;49;50;0.573457;0.216063;0.452673
39;49;50;0.235984;0.386775;-0.242135
40;49;50;0.0598391;0.476577;-0.776893
41;49;50;0.00913849;0.502481;-0.964276
42;49;50;0.00102545;0.506624;-0.99596
43;49;50;0.000106184;0.507049;-0.999581
44;49;50;1.07992e-05;0.507095;-0.999957
45;49;50;1.08999e-06;0.507096;-0.999996
46;49;50;1.09545e-07;0.507095;-1
47;49;50;1.12529e-08;0.507093;-1
48;49;50;1.23316e-09;0.50709;-1
49;49;50;1.52884e-10;0.507093;-1
50;49;50;3.63125e-11;0.50709;-1
51;49;50;1.32332e-10;0.507094;-1
52;49;50;1.1185e-09;0.507091;-1
53;49;50;1.0879e-08;0.507096;-1
54;49;50;1.10755e-07;0.5071;-1
55;49;50;1.13009e-06;0.507103;-0.999996
56;49;50;1.13345e-05;0.507104;-0.999955
57;49;50;0.000112021;0.507058;-0.999558
58;49;50;0.00108271;0.506613;-0.995735
59;49;50;0.00961271;0.502247;-0.96244
60;49;50;0.0622974;0.475321;-0.768247
61;49;50;0.242752;0.383326;-0.22453
62;49;50;0.583117;0.211156;0.468303
63;49;50;0.882497;0.0596794;0.873316
64;49;50;0.981863;0.00926126;0.981312
36;50;50;0.979414;0.0105077;0.978771
37;50;50;0.869562;0.0662288;0.858454
38;50;50;0.557729;0.224097;0.426734
39;50;50;0.224057;0.392868;-0.273633
40;50;50;0.0551257;0.479044;-0.793602
41;50;50;0.00810426;0.503;-0.968287
42;50;50;0.00088429;0.506702;-0.996516
43;50;50;8.91492e-05;0.50706;-0.999648
44;50;50;8.74985e-06;0.507102;-0.999965
45;50;50;8.36957e-07;0.507097;-0.999997
46;50;50;7.70056e-08;0.507093;-1
47;50;50;6.76257e-09;0.507092;-1
48;50;50;5.50976e-10;0.507088;-1
